Date,League,Account,Action,Stash,Item
"15/05/2023, 12:40:13","Crucible","0v3r_Dk","removed","juice","10× Gilded Reliquary Scarab"
"15/05/2023, 12:40:13","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:13","Crucible","swozn","removed","Maps","Superior Cemetery Map (T16)"
"15/05/2023, 12:40:12","Crucible","swozn","removed","Maps","Cemetery Map (T16)"
"15/05/2023, 12:40:12","Crucible","0v3r_Dk","added","juice","10× Gilded Reliquary Scarab"
"15/05/2023, 12:40:10","Crucible","0v3r_Dk","added","juice","10× Gilded Reliquary Scarab"
"15/05/2023, 12:40:09","Crucible","0v3r_Dk","added","juice","10× Gilded Ambush Scarab"
"15/05/2023, 12:40:07","Crucible","0v3r_Dk","added","juice","10× Gilded Divination Scarab"
"15/05/2023, 12:40:07","Crucible","0v3r_Dk","removed","juice","10× Gilded Divination Scarab"
"15/05/2023, 12:40:06","Crucible","swozn","added","Maps","Morbid Bind Cemetery Map (T16)"
"15/05/2023, 12:40:06","Crucible","0v3r_Dk","added","juice","10× Gilded Ambush Scarab"
"15/05/2023, 12:40:02","Crucible","0v3r_Dk","added","juice","10× Gilded Divination Scarab"
"15/05/2023, 12:40:01","Crucible","0v3r_Dk","added","juice","10× Gilded Divination Scarab"
"15/05/2023, 12:39:56","Crucible","0v3r_Dk","modified","Fragment","Polished Legion Scarab"
"15/05/2023, 12:39:56","Crucible","0v3r_Dk","modified","Fragment","11× Polished Legion Scarab"
"15/05/2023, 12:39:55","Crucible","0v3r_Dk","modified","Fragment","21× Polished Legion Scarab"
"15/05/2023, 12:39:55","Crucible","swozn","modified","Currency","63× Vaal Orb"
"15/05/2023, 12:39:54","Crucible","0v3r_Dk","modified","Fragment","7× Gilded Reliquary Scarab"
"15/05/2023, 12:39:54","Crucible","0v3r_Dk","modified","Fragment","17× Gilded Reliquary Scarab"
"15/05/2023, 12:39:53","Crucible","0v3r_Dk","modified","Fragment","27× Gilded Reliquary Scarab"
"15/05/2023, 12:39:52","Crucible","0v3r_Dk","removed","Fragment","10× Gilded Ambush Scarab"
"15/05/2023, 12:39:51","Crucible","0v3r_Dk","modified","Fragment","10× Gilded Ambush Scarab"
"15/05/2023, 12:39:51","Crucible","swozn","added","Maps","Terror Apex Cemetery Map (T16)"
"15/05/2023, 12:39:50","Crucible","0v3r_Dk","modified","Fragment","20× Gilded Ambush Scarab"
"15/05/2023, 12:39:49","Crucible","0v3r_Dk","removed","Fragment","10× Gilded Divination Scarab"
"15/05/2023, 12:39:49","Crucible","0v3r_Dk","modified","Fragment","10× Gilded Divination Scarab"
"15/05/2023, 12:39:48","Crucible","0v3r_Dk","modified","Fragment","20× Gilded Divination Scarab"
"15/05/2023, 12:39:44","Crucible","swozn","added","Maps","Forsaken Spires Cemetery Map (T16)"
"15/05/2023, 12:39:16","Crucible","swozn","added","juice","Dark Bind Cemetery Map (T16)"
"15/05/2023, 12:39:15","Crucible","swozn","added","juice","Cruel Apex Cemetery Map (T16)"
"15/05/2023, 12:39:07","Crucible","swozn","removed","Maps","Fleet Cemetery Map of Transience (T16)"
"15/05/2023, 12:39:06","Crucible","swozn","removed","Maps","Fleet Cemetery Map of Transience (T16)"
"15/05/2023, 12:39:05","Crucible","0v3r_Dk","modified","Fragment","31× Polished Legion Scarab"
"15/05/2023, 12:39:04","Crucible","0v3r_Dk","modified","Fragment","21× Polished Legion Scarab"
"15/05/2023, 12:39:04","Crucible","0v3r_Dk","modified","Fragment","11× Polished Legion Scarab"
"15/05/2023, 12:39:03","Crucible","swozn","removed","Maps","Dark Bind Cemetery Map (T16)"
"15/05/2023, 12:38:49","Crucible","swozn","removed","Maps","Cruel Apex Cemetery Map (T16)"
"15/05/2023, 12:38:48","Crucible","swozn","modified","Currency","83× Vaal Orb"
"15/05/2023, 12:38:14","Crucible","swozn","added","General","Ventor's Gamble Gold Ring"
"15/05/2023, 12:38:01","Crucible","swozn","removed","General","Ventor's Gamble Gold Ring"
"15/05/2023, 12:38:00","Crucible","swozn","removed","General","Ventor's Gamble Gold Ring"
"15/05/2023, 12:38:00","Crucible","swozn","removed","General","Ventor's Gamble Gold Ring"
"15/05/2023, 12:37:53","Crucible","0v3r_Dk","modified","Currency","261× Chaos Orb"
"15/05/2023, 12:37:51","Crucible","0v3r_Dk","modified","Currency","269× Chaos Orb"
"15/05/2023, 12:37:50","Crucible","0v3r_Dk","modified","Currency","289× Chaos Orb"
"15/05/2023, 12:37:50","Crucible","0v3r_Dk","modified","Currency","309× Chaos Orb"
"15/05/2023, 12:37:49","Crucible","0v3r_Dk","modified","Currency","329× Chaos Orb"
"15/05/2023, 12:37:48","Crucible","0v3r_Dk","modified","Currency","349× Chaos Orb"
"15/05/2023, 12:37:48","Crucible","0v3r_Dk","modified","Currency","369× Chaos Orb"
"15/05/2023, 12:37:47","Crucible","0v3r_Dk","modified","Currency","389× Chaos Orb"
"15/05/2023, 12:37:46","Crucible","0v3r_Dk","modified","Currency","409× Chaos Orb"
"15/05/2023, 12:37:46","Crucible","0v3r_Dk","modified","Currency","429× Chaos Orb"
"15/05/2023, 12:37:45","Crucible","0v3r_Dk","modified","Currency","449× Chaos Orb"
"15/05/2023, 12:37:44","Crucible","0v3r_Dk","modified","Currency","469× Chaos Orb"
"15/05/2023, 12:37:44","Crucible","0v3r_Dk","modified","Currency","489× Chaos Orb"
"15/05/2023, 12:37:41","Crucible","0v3r_Dk","modified","Fragment","30× Gilded Ambush Scarab"
"15/05/2023, 12:37:41","Crucible","0v3r_Dk","modified","Fragment","20× Gilded Ambush Scarab"
"15/05/2023, 12:37:40","Crucible","0v3r_Dk","added","Fragment","10× Gilded Ambush Scarab"
"15/05/2023, 12:37:13","Crucible","0v3r_Dk","modified","Currency","509× Chaos Orb"
"15/05/2023, 12:37:12","Crucible","0v3r_Dk","modified","Currency","510× Chaos Orb"
"15/05/2023, 12:37:09","Crucible","0v3r_Dk","modified","Currency","530× Chaos Orb"
"15/05/2023, 12:37:08","Crucible","0v3r_Dk","modified","Currency","550× Chaos Orb"
"15/05/2023, 12:37:08","Crucible","0v3r_Dk","modified","Currency","570× Chaos Orb"
"15/05/2023, 12:37:07","Crucible","0v3r_Dk","modified","Currency","590× Chaos Orb"
"15/05/2023, 12:37:06","Crucible","0v3r_Dk","modified","Currency","610× Chaos Orb"
"15/05/2023, 12:37:05","Crucible","0v3r_Dk","modified","Currency","630× Chaos Orb"
"15/05/2023, 12:37:05","Crucible","0v3r_Dk","modified","Currency","650× Chaos Orb"
"15/05/2023, 12:37:03","Crucible","0v3r_Dk","modified","Currency","670× Chaos Orb"
"15/05/2023, 12:37:02","Crucible","0v3r_Dk","modified","Currency","690× Chaos Orb"
"15/05/2023, 12:37:02","Crucible","0v3r_Dk","modified","Currency","710× Chaos Orb"
"15/05/2023, 12:37:01","Crucible","0v3r_Dk","modified","Currency","730× Chaos Orb"
"15/05/2023, 12:37:01","Crucible","0v3r_Dk","modified","Currency","750× Chaos Orb"
"15/05/2023, 12:36:59","Crucible","0v3r_Dk","modified","Fragment","37× Gilded Reliquary Scarab"
"15/05/2023, 12:36:59","Crucible","0v3r_Dk","modified","Fragment","27× Gilded Reliquary Scarab"
"15/05/2023, 12:36:58","Crucible","0v3r_Dk","modified","Fragment","18× Gilded Reliquary Scarab"
"15/05/2023, 12:36:35","Crucible","swozn","removed","General","level 19 20% Divergent Determination"
"15/05/2023, 12:36:33","Crucible","0v3r_Dk","added","General","level 19 20% Divergent Determination"
"15/05/2023, 12:36:29","Crucible","swozn","added","General","level 21 0% Determination"
"15/05/2023, 12:35:35","Crucible","0v3r_Dk","modified","Currency","770× Chaos Orb"
"15/05/2023, 12:35:34","Crucible","0v3r_Dk","modified","Currency","773× Chaos Orb"
"15/05/2023, 12:35:33","Crucible","0v3r_Dk","modified","Currency","793× Chaos Orb"
"15/05/2023, 12:35:02","Crucible","0v3r_Dk","modified","Currency","813× Chaos Orb"
"15/05/2023, 12:35:01","Crucible","0v3r_Dk","modified","Currency","833× Chaos Orb"
"15/05/2023, 12:35:00","Crucible","0v3r_Dk","modified","Currency","853× Chaos Orb"
"15/05/2023, 12:35:00","Crucible","0v3r_Dk","modified","Currency","873× Chaos Orb"
"15/05/2023, 12:34:59","Crucible","0v3r_Dk","modified","Currency","893× Chaos Orb"
"15/05/2023, 12:34:44","Crucible","0v3r_Dk","modified","Currency","913× Chaos Orb"
"15/05/2023, 12:34:44","Crucible","0v3r_Dk","modified","Currency","933× Chaos Orb"
"15/05/2023, 12:34:43","Crucible","0v3r_Dk","modified","Currency","953× Chaos Orb"
"15/05/2023, 12:34:28","Crucible","0v3r_Dk","modified","Fragment","30× Gilded Divination Scarab"
"15/05/2023, 12:34:27","Crucible","0v3r_Dk","modified","Fragment","20× Gilded Divination Scarab"
"15/05/2023, 12:34:26","Crucible","0v3r_Dk","added","Fragment","10× Gilded Divination Scarab"
"15/05/2023, 12:34:23","Crucible","swozn","removed","General","Sol Hold Amethyst Ring"
"15/05/2023, 12:34:20","Crucible","0v3r_Dk","added","General","Sol Hold Amethyst Ring"
"15/05/2023, 12:34:11","Crucible","0v3r_Dk","removed","General","Sol Hold Amethyst Ring"
"15/05/2023, 12:34:08","Crucible","swozn","added","General","Sol Hold Amethyst Ring"
"15/05/2023, 12:32:59","Crucible","0v3r_Dk","modified","Currency","973× Chaos Orb"
"15/05/2023, 12:32:58","Crucible","0v3r_Dk","modified","Currency","993× Chaos Orb"
"15/05/2023, 12:32:57","Crucible","0v3r_Dk","modified","Currency","1013× Chaos Orb"
"15/05/2023, 12:32:57","Crucible","0v3r_Dk","modified","Currency","1033× Chaos Orb"
"15/05/2023, 12:32:56","Crucible","0v3r_Dk","modified","Currency","1053× Chaos Orb"
"15/05/2023, 12:32:55","Crucible","0v3r_Dk","modified","Currency","1073× Chaos Orb"
"15/05/2023, 12:32:55","Crucible","0v3r_Dk","modified","Currency","1093× Chaos Orb"
"15/05/2023, 12:32:54","Crucible","0v3r_Dk","modified","Currency","1113× Chaos Orb"
"15/05/2023, 12:32:53","Crucible","0v3r_Dk","modified","Currency","1133× Chaos Orb"
"15/05/2023, 12:32:53","Crucible","0v3r_Dk","modified","Currency","1153× Chaos Orb"
"15/05/2023, 12:32:52","Crucible","0v3r_Dk","modified","Currency","1173× Chaos Orb"
"15/05/2023, 12:32:51","Crucible","0v3r_Dk","modified","Currency","1193× Chaos Orb"
"15/05/2023, 12:32:50","Crucible","0v3r_Dk","modified","Currency","1213× Chaos Orb"
"15/05/2023, 12:32:49","Crucible","0v3r_Dk","modified","Currency","1233× Chaos Orb"
"15/05/2023, 12:32:49","Crucible","0v3r_Dk","modified","Currency","1253× Chaos Orb"
"15/05/2023, 12:32:48","Crucible","0v3r_Dk","modified","Currency","1273× Chaos Orb"
"15/05/2023, 12:32:47","Crucible","0v3r_Dk","modified","Currency","1293× Chaos Orb"
"15/05/2023, 12:32:47","Crucible","0v3r_Dk","modified","Currency","1313× Chaos Orb"
"15/05/2023, 12:32:46","Crucible","0v3r_Dk","modified","Currency","1333× Chaos Orb"
"15/05/2023, 12:32:45","Crucible","0v3r_Dk","modified","Currency","1353× Chaos Orb"
"15/05/2023, 12:32:45","Crucible","0v3r_Dk","modified","Currency","1373× Chaos Orb"
"15/05/2023, 12:32:44","Crucible","0v3r_Dk","modified","Currency","1393× Chaos Orb"
"15/05/2023, 12:32:43","Crucible","0v3r_Dk","modified","Currency","5× Divine Orb"
"15/05/2023, 12:32:27","Crucible","swozn","modified","Currency","69× Vaal Orb"
"15/05/2023, 12:32:22","Crucible","0v3r_Dk","modified","Currency","4× Divine Orb"
"15/05/2023, 12:31:55","Crucible","swozn","added","Currency","5× Divine Orb"
"15/05/2023, 12:31:52","Crucible","swozn","removed","juice","Terror Apex Cemetery Map (T16)"
"15/05/2023, 12:31:48","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:31:47","Crucible","swozn","removed","juice","Charged Compass"
"15/05/2023, 12:31:44","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:31:44","Crucible","swozn","removed","juice","Charged Compass"
"15/05/2023, 12:31:41","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:31:33","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:31:30","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:31:28","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:31:25","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:31:16","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:31:13","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:31:10","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:31:09","Crucible","swozn","removed","juice","Charged Compass"
"15/05/2023, 12:31:08","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:31:05","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:30:37","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:30:32","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:30:31","Crucible","swozn","removed","juice","Charged Compass"
"15/05/2023, 12:30:30","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:30:29","Crucible","swozn","removed","juice","Charged Compass"
"15/05/2023, 12:30:28","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:30:22","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:30:21","Crucible","swozn","removed","juice","Charged Compass"
"15/05/2023, 12:30:19","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:30:16","Crucible","swozn","removed","juice","Charged Compass"
"15/05/2023, 12:30:10","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:29:53","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:29:50","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:29:47","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:29:45","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:29:42","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:29:38","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:29:36","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:29:34","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:29:32","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:29:28","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:29:25","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:29:20","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:29:14","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:29:13","Crucible","swozn","removed","juice","Charged Compass"
"15/05/2023, 12:29:12","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:29:10","Crucible","swozn","removed","juice","Charged Compass"
"15/05/2023, 12:29:09","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:29:07","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:29:03","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:29:01","Crucible","swozn","removed","juice","Charged Compass"
"15/05/2023, 12:29:00","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:28:59","Crucible","swozn","removed","juice","Charged Compass"
"15/05/2023, 12:28:58","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:28:56","Crucible","swozn","removed","juice","Charged Compass"
"15/05/2023, 12:28:52","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:28:50","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:28:46","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:28:43","Crucible","swozn","removed","juice","Cemetery Map (T16)"
"15/05/2023, 12:28:43","Crucible","swozn","removed","juice","Cemetery Map (T16)"
"15/05/2023, 12:28:42","Crucible","swozn","removed","juice","Cemetery Map (T16)"
"15/05/2023, 12:28:42","Crucible","swozn","removed","juice","Cemetery Map (T16)"
"15/05/2023, 12:28:42","Crucible","swozn","removed","juice","Cemetery Map (T16)"
"15/05/2023, 12:28:41","Crucible","swozn","removed","juice","Cemetery Map (T16)"
"15/05/2023, 12:28:38","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:28:37","Crucible","swozn","removed","juice","Charged Compass"
"15/05/2023, 12:28:36","Crucible","swozn","added","juice","Charged Compass"
"15/05/2023, 12:24:04","Crucible","swozn","modified","Currency","250× Gemcutter's Prism"
"15/05/2023, 12:24:03","Crucible","swozn","modified","Currency","230× Gemcutter's Prism"
"15/05/2023, 12:24:02","Crucible","swozn","modified","Currency","210× Gemcutter's Prism"
"15/05/2023, 12:24:01","Crucible","swozn","modified","Currency","190× Gemcutter's Prism"
"15/05/2023, 12:24:01","Crucible","swozn","modified","Currency","170× Gemcutter's Prism"
"15/05/2023, 12:24:00","Crucible","swozn","modified","Currency","150× Gemcutter's Prism"
"15/05/2023, 12:24:00","Crucible","swozn","modified","Currency","89× Vaal Orb"
"15/05/2023, 12:23:59","Crucible","swozn","modified","Currency","130× Gemcutter's Prism"
"15/05/2023, 12:23:59","Crucible","swozn","modified","Currency","120× Gemcutter's Prism"
"15/05/2023, 12:23:58","Crucible","swozn","modified","Currency","100× Gemcutter's Prism"
"15/05/2023, 12:23:57","Crucible","swozn","modified","Currency","80× Gemcutter's Prism"
"15/05/2023, 12:23:14","Crucible","swozn","removed","Divination Cards","7× The Union"
"15/05/2023, 12:23:13","Crucible","swozn","modified","Divination Cards","7× The Union"
"15/05/2023, 12:23:13","Crucible","swozn","modified","Divination Cards","14× The Union"
"15/05/2023, 12:23:12","Crucible","swozn","modified","Divination Cards","21× The Union"
"15/05/2023, 12:23:12","Crucible","swozn","modified","Divination Cards","28× The Union"
"15/05/2023, 12:23:11","Crucible","swozn","modified","Divination Cards","35× The Union"
"15/05/2023, 12:23:10","Crucible","swozn","modified","Divination Cards","42× The Union"
"15/05/2023, 12:23:10","Crucible","swozn","modified","Divination Cards","49× The Union"
"15/05/2023, 12:23:09","Crucible","swozn","modified","Divination Cards","56× The Union"
"15/05/2023, 12:23:08","Crucible","swozn","modified","Divination Cards","63× The Union"
"15/05/2023, 12:23:08","Crucible","swozn","modified","Divination Cards","70× The Union"
"15/05/2023, 12:23:07","Crucible","swozn","modified","Divination Cards","77× The Union"
"15/05/2023, 12:23:07","Crucible","swozn","modified","Divination Cards","84× The Union"
"15/05/2023, 12:23:06","Crucible","swozn","modified","Divination Cards","91× The Union"
"15/05/2023, 12:23:05","Crucible","swozn","modified","Divination Cards","98× The Union"
"15/05/2023, 12:23:04","Crucible","swozn","modified","Divination Cards","105× The Union"
"15/05/2023, 12:23:04","Crucible","swozn","modified","Divination Cards","112× The Union"
"15/05/2023, 12:23:03","Crucible","swozn","modified","Divination Cards","119× The Union"
"15/05/2023, 12:23:01","Crucible","swozn","removed","Divination Cards","6× The Inventor"
"15/05/2023, 12:23:00","Crucible","swozn","modified","Divination Cards","126× The Union"
"15/05/2023, 12:22:54","Crucible","swozn","modified","Currency","249× Jeweller's Orb"
"15/05/2023, 12:22:54","Crucible","swozn","modified","Currency","2028× Orb of Fusing"
"15/05/2023, 12:22:46","Crucible","swozn","modified","Fragment","19× Rusted Bestiary Scarab"
"15/05/2023, 12:22:46","Crucible","swozn","modified","Fragment","4× Polished Bestiary Scarab"
"15/05/2023, 12:22:46","Crucible","swozn","modified","Fragment","3× Gilded Bestiary Scarab"
"15/05/2023, 12:22:45","Crucible","swozn","modified","Fragment","14× Rusted Bestiary Scarab"
"15/05/2023, 12:21:47","Crucible","swozn","modified","Divination Cards","Man With Bear"
"15/05/2023, 12:21:46","Crucible","swozn","modified","Divination Cards","4× Man With Bear"
"15/05/2023, 12:21:45","Crucible","swozn","modified","Divination Cards","7× Man With Bear"
"15/05/2023, 12:21:44","Crucible","swozn","modified","Divination Cards","10× Man With Bear"
"15/05/2023, 12:21:43","Crucible","swozn","modified","Divination Cards","13× Man With Bear"
"15/05/2023, 12:21:42","Crucible","swozn","removed","Divination Cards","5× The Flora's Gift"
"15/05/2023, 12:21:42","Crucible","swozn","modified","Divination Cards","16× Man With Bear"
"15/05/2023, 12:21:41","Crucible","swozn","modified","Divination Cards","19× Man With Bear"
"15/05/2023, 12:21:40","Crucible","swozn","modified","Divination Cards","22× Man With Bear"
"15/05/2023, 12:21:39","Crucible","swozn","modified","Divination Cards","25× Man With Bear"
"15/05/2023, 12:21:39","Crucible","swozn","modified","Divination Cards","28× Man With Bear"
"15/05/2023, 12:21:38","Crucible","swozn","modified","Divination Cards","31× Man With Bear"
"15/05/2023, 12:21:37","Crucible","swozn","modified","Divination Cards","34× Man With Bear"
"15/05/2023, 12:21:36","Crucible","swozn","modified","Divination Cards","37× Man With Bear"
"15/05/2023, 12:21:35","Crucible","swozn","modified","Divination Cards","40× Man With Bear"
"15/05/2023, 12:21:34","Crucible","swozn","modified","Divination Cards","43× Man With Bear"
"15/05/2023, 12:21:32","Crucible","swozn","modified","Divination Cards","46× Man With Bear"
"15/05/2023, 12:21:32","Crucible","swozn","modified","Divination Cards","The Chains that Bind"
"15/05/2023, 12:21:32","Crucible","swozn","modified","Divination Cards","49× Man With Bear"
"15/05/2023, 12:21:04","Crucible","0v3r_Dk","modified","Divination Cards","52× Man With Bear"
"15/05/2023, 12:21:00","Crucible","0v3r_Dk","modified","Divination Cards","49× Man With Bear"
"15/05/2023, 12:20:44","Crucible","0v3r_Dk","modified","Divination Cards","112× Lingering Remnants"
"15/05/2023, 12:20:40","Crucible","0v3r_Dk","modified","Divination Cards","96× Lingering Remnants"
"15/05/2023, 12:19:42","Crucible","swozn","removed","Currency","10× Divine Orb"
"15/05/2023, 12:19:41","Crucible","swozn","modified","Currency","10× Divine Orb"
"15/05/2023, 12:19:39","Crucible","swozn","modified","Currency","6× Divine Orb"
"15/05/2023, 12:19:37","Crucible","0v3r_Dk","added","General","Voidborn Reliquary Key"
"15/05/2023, 12:19:36","Crucible","swozn","modified","Currency","10× Divine Orb"
"15/05/2023, 12:19:36","Crucible","0v3r_Dk","removed","General","Voidborn Reliquary Key"
"15/05/2023, 12:19:35","Crucible","0v3r_Dk","added","General","Voidborn Reliquary Key"
"15/05/2023, 12:19:35","Crucible","0v3r_Dk","removed","General","Voidborn Reliquary Key"
"15/05/2023, 12:19:24","Crucible","swozn","added","Fragment","2× Splinter of Chayula"
"15/05/2023, 12:19:23","Crucible","swozn","modified","Divination Cards","112× Lingering Remnants"
"15/05/2023, 12:19:23","Crucible","swozn","modified","Currency","1413× Chaos Orb"
"15/05/2023, 12:19:23","Crucible","swozn","modified","Currency","60× Gemcutter's Prism"
"15/05/2023, 12:19:23","Crucible","swozn","modified","Currency","114× Instilling Orb"
"15/05/2023, 12:19:22","Crucible","swozn","modified","Currency","463× Cartographer's Chisel"
"15/05/2023, 12:19:22","Crucible","swozn","modified","Currency","2500× Orb of Alteration"
"15/05/2023, 12:19:22","Crucible","swozn","modified","Currency","2008× Orb of Fusing"
"15/05/2023, 12:19:21","Crucible","swozn","modified","Currency","31× Lesser Eldritch Ichor"
"15/05/2023, 12:19:20","Crucible","swozn","modified","Divination Cards","133× The Union"
"15/05/2023, 12:19:20","Crucible","swozn","modified","Delirium","299× Simulacrum Splinter"
"15/05/2023, 12:19:19","Crucible","swozn","modified","Currency","341× Orb of Chance"
"15/05/2023, 12:19:19","Crucible","swozn","modified","Currency","366× Orb of Scouring"
"15/05/2023, 12:19:19","Crucible","swozn","modified","Currency","133× Orb of Unmaking"
"15/05/2023, 12:19:19","Crucible","swozn","modified","Fragment","47× Timeless Maraketh Splinter"
"15/05/2023, 12:19:18","Crucible","swozn","modified","Currency","443× Cartographer's Chisel"
"15/05/2023, 12:19:18","Crucible","swozn","modified","Fragment","5× Rusted Elder Scarab"
"15/05/2023, 12:19:17","Crucible","swozn","modified","Fragment","4× Rusted Abyss Scarab"
"15/05/2023, 12:19:17","Crucible","swozn","added","Currency","Skittering Incubator"
"15/05/2023, 12:19:17","Crucible","swozn","modified","Divination Cards","4× The Tinkerer's Table"
"15/05/2023, 12:19:16","Crucible","0v3r_Dk","removed","juice","Charged Compass"
"15/05/2023, 12:19:16","Crucible","swozn","added","Currency","2× Fossilised Incubator"
"15/05/2023, 12:19:16","Crucible","swozn","modified","Currency","2480× Orb of Alteration"
"15/05/2023, 12:19:16","Crucible","swozn","added","Divination Cards","The Demoness"
"15/05/2023, 12:19:16","Crucible","0v3r_Dk","removed","juice","Charged Compass"
"15/05/2023, 12:19:15","Crucible","0v3r_Dk","removed","juice","Charged Compass"
"15/05/2023, 12:19:15","Crucible","0v3r_Dk","removed","juice","Gilded Divination Scarab"
"15/05/2023, 12:19:15","Crucible","swozn","modified","Divination Cards","4× Rain of Chaos"
"15/05/2023, 12:19:15","Crucible","swozn","added","Divination Cards","The Battle Born"
"15/05/2023, 12:19:15","Crucible","0v3r_Dk","removed","juice","Polished Legion Scarab"
"15/05/2023, 12:19:14","Crucible","swozn","modified","Fragment","3× Rusted Torment Scarab"
"15/05/2023, 12:19:14","Crucible","0v3r_Dk","removed","juice","Gilded Reliquary Scarab"
"15/05/2023, 12:19:14","Crucible","0v3r_Dk","removed","juice","Gilded Reliquary Scarab"
"15/05/2023, 12:19:14","Crucible","swozn","modified","Divination Cards","5× The Porcupine"
"15/05/2023, 12:19:14","Crucible","0v3r_Dk","removed","juice","Polished Legion Scarab"
"15/05/2023, 12:19:13","Crucible","swozn","modified","Divination Cards","3× Alone in the Darkness"
"15/05/2023, 12:19:13","Crucible","swozn","modified","Currency","345× Chromatic Orb"
"15/05/2023, 12:19:13","Crucible","0v3r_Dk","removed","juice","Gilded Divination Scarab"
"15/05/2023, 12:19:13","Crucible","0v3r_Dk","removed","juice","Gilded Divination Scarab"
"15/05/2023, 12:19:13","Crucible","0v3r_Dk","removed","juice","Polished Legion Scarab"
"15/05/2023, 12:19:13","Crucible","0v3r_Dk","removed","juice","Gilded Reliquary Scarab"
"15/05/2023, 12:19:12","Crucible","swozn","modified","Divination Cards","52× Man With Bear"
"15/05/2023, 12:19:12","Crucible","0v3r_Dk","removed","juice","Gilded Reliquary Scarab"
"15/05/2023, 12:19:12","Crucible","0v3r_Dk","removed","juice","Polished Legion Scarab"
"15/05/2023, 12:19:12","Crucible","swozn","modified","Currency","39× Lesser Eldritch Ember"
"15/05/2023, 12:19:11","Crucible","0v3r_Dk","removed","juice","Gilded Divination Scarab"
"15/05/2023, 12:19:11","Crucible","0v3r_Dk","removed","juice","Gilded Ambush Scarab"
"15/05/2023, 12:19:11","Crucible","swozn","modified","Currency","45× Greater Eldritch Ichor"
"15/05/2023, 12:19:11","Crucible","0v3r_Dk","removed","juice","Gilded Ambush Scarab"
"15/05/2023, 12:19:11","Crucible","0v3r_Dk","removed","juice","Gilded Ambush Scarab"
"15/05/2023, 12:19:11","Crucible","swozn","modified","Currency","79× Vaal Orb"
"15/05/2023, 12:19:10","Crucible","0v3r_Dk","removed","juice","Gilded Ambush Scarab"
"15/05/2023, 12:19:10","Crucible","swozn","modified","Currency","82× Orb of Regret"
"15/05/2023, 12:19:04","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 12:19:04","Crucible","0v3r_Dk","added","Maps","Superior Cemetery Map (T16)"
"15/05/2023, 12:19:03","Crucible","0v3r_Dk","added","Maps","Cemetery Map (T16)"
"15/05/2023, 12:19:02","Crucible","0v3r_Dk","added","Divination Cards","The Wretched"
"15/05/2023, 12:19:02","Crucible","0v3r_Dk","modified","Currency","6× Eldritch Orb of Annulment"
"15/05/2023, 12:19:02","Crucible","0v3r_Dk","modified","Divination Cards","131× The Union"
